tconst	averageRating	numVotes
tt0947098	7.3	9
tt0948096	7.4	68
tt0948430	7.6	14
tt0948577	5.3	28
tt0948593	5.7	8
tt0949331	7.2	8
tt0949519	7	13
tt0949529	5.5	37
tt0950483	6.9	48
tt0950586	7.6	7
tt0950703	5.9	17
tt0951303	4.6	27
tt0951341	5.9	18
tt0951347	7.4	18
tt0951351	7.7	141
tt0952685	3.8	24
tt0953314	4.3	33
tt0953409	6	12
tt0953490	5.8	23
tt0954944	6.8	18
tt0955213	8.8	8
tt0956242	7.3	11
tt0958050	7.2	34
tt0958087	8	54
tt0958099	7	8
tt0959566	5.9	72
tt0960069	8.2	8
tt0960093	6.3	9
tt0960717	7	23
tt0960743	4	62
tt0960769	7.2	12
tt0960805	7.9	9
tt0960839	4.7	221
tt0960884	8	9
tt0960887	6	7
tt0961030	3.6	16
tt0961031	4.1	9
tt0961046	6.7	13
tt0961136	4.9	21
tt0961736	5.4	122
tt0961737	6.8	29
tt0962572	6.1	184
tt0963204	6	11
tt0963327	7.9	34
tt0963742	8.3	16
tt0963990	4.4	9
tt0964499	7.9	23
tt0964500	7.5	15
tt0965236	3.6	37
tt0965349	8.4	12
tt0965357	7.4	20
tt0965502	6.7	10
tt0965503	5	39
tt0965556	8	30
tt0965641	7.8	5
tt0965649	7.3	2522
tt0967534	8.2	10
tt0967535	7.9	12
tt0967954	6.7	40
tt0968261	8.1	47
tt0968278	4.5	8
tt0969731	8.7	12
tt0970189	7.6	31
tt0970439	5.3	102
tt0970445	4.5	124
tt0970446	5.7	363
tt0970488	5.3	9
tt0970894	7.3	11
tt0970914	6.8	12
tt0971658	7.4	78
tt0972861	7.4	14
tt0972862	4.3	8
tt0972889	5.7	6
tt0973787	9.1	14
tt0974571	6.1	20
tt0974597	7.9	32
tt0974606	7.6	10
tt0974635	8.1	96
tt0974637	4.8	13
tt0974638	8	15
tt0974639	7.7	19
tt0974640	7.9	83
tt0974641	8.2	39
tt0974642	8.3	43
tt0974643	7.3	27
tt0974666	7.4	22
tt0975640	6.9	10
tt0975641	7.8	34
tt0975642	7.9	32
tt0975723	6.9	21
tt0975740	5.6	33
tt0976027	5.6	29
tt0976141	6.9	34
tt0976183	6.8	424
tt0977241	5.8	54
tt0978344	6.8	22
tt0978599	5.3	37
tt0978642	5.8	109
tt0978677	5.7	25
tt0978695	6.6	53
tt0978703	4.2	18
tt0978708	5.8	17
tt0978709	7.8	43
tt0978713	7.5	53
tt0978726	4.4	46
tt0978820	6.5	16
tt0981075	6.7	19
tt0981294	8.1	41
tt0981342	7.1	20
tt0981343	7.7	29
tt0981345	8.2	18
tt0982895	5.4	9
tt0982941	6.9	11
tt0984177	7.4	1886
tt0984202	7.7	2084
tt0984243	5.7	302
tt0985108	5.6	64
tt0985615	8.9	38
tt0985634	5.7	42
tt0985641	6.9	22
tt0985660	6	47
tt0986227	8.1	57
tt0987934	5.6	36
tt0987935	7	32
tt0988979	7.2	44
tt0989674	7.5	14
tt0989847	8	33
tt0993014	5.9	19
tt0994826	8.4	133
tt0994988	6.8	7
tt0994993	6.6	11
tt0995730	7.3	31
tt0996346	6.2	5
tt0996378	5.7	75
tt0996409	7.5	28
tt0996439	4.4	31
tt0996440	5	8
tt0996441	7	7
tt0996442	6	11
tt0996443	5.4	12
tt0996670	7.2	9
tt0997074	5.9	114
tt0997098	4.5	9
tt0997102	5.9	15
tt0999897	6.9	9
tt1000134	8.7	9
tt10003516	6.1	19
tt10009996	5.4	10
tt1001355	6	41
tt1001365	7	7
tt1001366	6.7	7
tt10030590	4.4	6
tt1003068	7.2	6
tt1003080	5.3	2614
tt1003261	5.2	5
tt1003266	7.4	15
tt10033596	7.7	10
tt10034258	8.4	5
tt10045260	7.4	996
tt1006817	7.3	16
tt10070742	7.5	11
tt10075042	5.1	22
tt1007943	8.5	12
tt1008016	6	7
tt10080214	4.9	25
tt1008064	8.1	8
tt10095354	6	8
tt10095560	5.2	37
tt10122538	7.2	11
tt10125812	8.4	26
tt10127090	7.7	20
tt10127732	3.8	5
tt10127922	7.4	28
tt10133754	4.8	11
tt1013685	6.7	38
tt10137000	4.9	19
tt10137040	7	8
tt1013711	7.3	45
tt10137274	5.9	12
tt10147886	5.2	5
tt10148048	7.4	5
tt10152032	6	6
tt1015231	8.1	42
tt10157184	4	9
tt10157194	6.8	13
tt10157546	7.3	67
tt10157630	6.2	5
tt10158248	6.4	19
tt10158688	6.7	11
tt1015978	7.8	22
tt1015983	7.3	12
tt10160116	7.7	11
tt10160172	6	13
tt1016029	5.4	11
tt1016032	6.6	45
tt1016034	3.2	18
tt10160390	4.5	25
tt1016043	6.8	69
tt10162934	6.3	15
tt10163202	6.6	30
tt10163264	5.5	14
tt10168928	8	22
tt10170988	6.7	11
tt10174230	5	5
tt10176588	6.8	7
tt10177424	4.7	7
tt1018858	1.6	6
tt1018894	6.9	23
tt10189646	7.4	6
tt10189790	7.1	13
tt1019422	7	19
tt10195256	6	6
tt10195384	7.3	8
tt10196316	5.2	20
tt10197858	7.2	27
tt1019893	6.4	8
tt1019897	8	208
tt1019902	7.4	136
tt10199386	7.1	15
tt1019940	8	128
tt1019951	8.2	11
tt10203742	6.8	16
tt10209208	6.6	22
tt1020981	7.9	37
tt1020983	7	8
tt1021085	6.3	167
tt10219296	7	5
tt1022547	7	171
tt10225492	6.2	31
tt10225606	4.7	6
tt10225620	7	6
tt10225650	5.9	8
tt10225748	6.3	11
tt10227322	7	26
tt10227526	5.3	7
tt10229828	4.7	11
tt1023138	5.3	21
tt10241620	9.1	51
tt1024660	6.8	5
tt1024761	6.7	12
tt1024920	8.3	12
tt1024937	8.9	13
tt10254940	2.1	10
tt10261262	6.4	7
tt1027675	7.9	10
tt1027715	8.1	1255
tt1027835	4.3	25
tt1027849	6.2	50
tt1027850	4.3	10
tt1027867	3.8	34
tt10284164	6.9	15
tt1029115	5.6	19
tt1029128	6	11
tt1029213	7.3	14
tt1029325	6.1	18
tt10295422	8.8	6
tt10295566	8.4	7
tt10295594	8.8	5
tt10295714	6.9	31
tt10301082	6.8	18
tt10305994	4.9	11
tt1031246	8	21
tt10315074	6.8	9
tt1031540	6.4	27
tt10318730	9.6	7
tt10322534	8.3	10
tt10325590	6.9	8
tt1032860	4.8	11
tt1032864	4.4	16
tt1032889	7.4	69
tt1032936	5.6	8
tt10330996	6.6	15
tt1033571	7.2	71
tt1033606	6.1	14
tt1034067	8.2	22
tt1034297	8.1	9
tt1034465	7.4	20
tt1035467	6.5	12
tt10366022	6.8	6
tt1038083	7.4	41
tt1038965	8.4	34
tt10395140	7.6	7
tt1039643	8.2	17
tt10398712	7.1	15
tt1040012	5.8	8
tt10401302	6.4	8
tt10405878	5.3	8
tt10408200	7.7	12
tt10408214	6.2	9
tt1041752	3.8	11
tt1041785	7.9	12
tt10419400	5.8	7
tt10419488	5	5
tt1042247	7.7	38
tt1042351	6.4	19
tt1042470	6.9	11
tt1042560	3	7
tt1043525	7.6	7
tt1043534	6.2	259
tt10436082	7.3	7
tt1043731	7.8	32
tt1043774	8.6	12
tt1043786	7.2	7
tt1043866	4	298
tt1045011	5.1	9
tt1045050	3.9	14
tt1045104	5.3	13
tt1045160	7.2	40
tt1045775	8.9	53
tt1045812	4.6	8
tt1045858	7.8	8
tt1045989	6.8	6
tt1046978	6.7	24
tt10471944	8.4	10
tt1047473	6.8	10
tt1047823	7.9	8
tt1047865	8.1	9
tt1049023	3.6	17
tt1050254	5	10
tt10513638	8.1	21
tt1051830	5.8	20
tt1051832	7.9	22
tt1051996	7.8	7
tt1052003	7.4	723
tt1052054	7.3	13
tt10521134	5.1	12
tt10525540	6.8	24
tt1053241	6.1	8
tt1053826	3.3	9
tt1053833	6.9	21
tt10539134	7.1	10
tt1053948	7.7	7
tt1054049	4.6	6
tt1054051	6.7	7
tt1054062	5.9	161
tt1055316	7.2	6
tt10559320	7.3	10
tt10560782	3.4	8
tt1056248	8.3	16
tt1056249	4.9	7
tt1056427	2.7	29
tt1056476	3.5	13
tt10568468	4.7	21
tt10578092	4.8	30
tt1057886	8.5	13
tt1058010	6.2	7
tt1058560	7.5	17
tt10589830	6	6
tt10589864	8.2	5
tt1059181	8.6	11
tt10592004	7.2	10
tt1059240	6.8	6
tt1059792	3.8	9
tt1059847	6.7	8
tt10601680	8	6
tt1060258	9.2	13
tt10602650	7	6
tt10602942	6.8	14
tt10608532	7.1	32
tt10611050	5.5	24
tt10622192	7.6	35
tt10622686	4.2	7
tt1062908	7.1	19
tt1062912	5.4	12
tt1062953	7.5	34
tt10633490	7.9	17
tt10637256	6.3	7
tt1064720	8.3	10
tt1064722	5.8	11
tt1064791	6.9	12
tt1064816	5.1	14
tt1065296	8.7	16
tt1065313	7	10
tt1066312	4.9	7
tt1066353	3.9	20
tt1067148	4.8	10
tt1067185	6.4	9
tt1067204	6.2	29
tt1067212	5.6	14
tt1067223	6.2	6
tt1067238	8.1	15
tt1067920	7.5	2493
tt10681962	5.2	5
tt1068633	7.2	101
tt1068660	5.1	13
tt1068802	4.4	28
tt1069265	3.5	33
tt1070859	5.8	10
tt10709428	9	5
tt10713436	6.8	21
tt10728322	6.6	23
tt1073213	8.7	13
tt1073214	6.6	9
tt10741186	3.3	7
tt1074941	7.5	48
tt1074976	5.6	18
tt1075030	6.8	14
tt1075074	8.1	70
tt1075365	7.6	55
tt1075418	7.1	26
tt1075815	6.8	8
tt10760600	4.1	15
tt1076993	8.2	20
tt10781752	6.1	20
tt10782080	6.4	11
tt10786080	7.7	7
tt1079379	7	53
tt1079966	8.1	75
tt1080737	7.3	19
tt10810946	7.1	18
tt10818936	7.3	7
tt10820750	7.6	8
tt10837108	5.4	11
tt1085499	8.4	11
tt1085811	6.9	108
tt1085838	7	18
tt1086219	9.1	11
tt1086249	7.9	27
tt1086288	6.5	27
tt1086339	5.6	17
tt1086714	6	106
tt1087553	5.2	39
tt1087567	3.9	9
tt1087585	6.9	9
tt1087655	4.4	31
tt1087847	8.1	51
tt1090277	7.8	8
tt1090298	4.8	33
tt1090318	3.8	21
tt1090341	5.5	28
tt1090657	6	22
tt1090701	8	12
tt1091175	7	120
tt1091208	7.2	27
tt1091723	5.6	15
tt1091730	4.7	87
tt1091806	7.4	42
tt1091842	5	57
tt1091857	5.2	23
tt10919328	6.9	7
tt10919490	7.3	13
tt1092009	7.7	20
tt1092041	3.2	6
tt1092552	5.8	8
tt10929730	6.5	14
tt10930000	4.4	9
tt10930640	5.8	11
tt10937536	4.6	7
tt1093813	7.3	17
tt10942208	7.8	11
tt1094238	6.8	14
tt1094253	7	12
tt1094612	6.5	27
tt1094613	8.6	26
tt1095011	5.1	24
tt10953342	7.2	34
tt10969544	7.2	12
tt1097221	5.3	71
tt1097262	4.2	19
tt1098215	7.8	23
tt1098324	5.1	15
tt10984142	8.5	13
tt10990550	8.3	27
tt11005796	5.4	26
tt11006022	6.9	57
tt1101651	7.5	32
tt1102232	5	9
tt1102234	5.6	22
tt1102276	7.2	8
tt1102282	6.8	14
tt1102299	5.3	56
tt1102365	4.9	27
tt11029914	7.1	26
tt1103144	5.6	108
tt1103157	7.9	168
tt1103200	5.5	87
tt1103217	3.7	21
tt1103218	3.9	50
tt11036232	7.3	9
tt11037598	8	21
tt1104040	7.2	16
tt1104046	4.8	9
tt1104055	3.8	25
tt1104068	5.4	31
tt1104082	5.4	22
tt1104118	5.7	51
tt1104120	8.1	115
tt1104683	7.3	12
tt11050148	5.3	16
tt1105292	7.9	16
tt1105304	6.8	29
tt1105387	3.9	142
tt1105389	4.4	28
tt11054426	5.9	27
tt11060012	4.4	16
tt11060794	3.1	10
tt11061498	5	15
tt11061522	3.3	20
tt1106767	3.9	34
tt1106864	6.8	23
tt1106891	4.6	35
tt1107331	4.4	36
tt1107376	4.1	19
tt11074444	6.8	18
tt1107815	7.9	18
tt1107890	3.4	31
tt1107892	6.8	9
tt1107907	4.9	21
tt1107916	4.7	11
tt1107935	6.1	12
tt1109524	5.6	7
tt1110237	5.6	12
tt1110591	7.1	64
tt1110628	7.9	11
tt1111292	5.6	27
tt1111787	7.5	15
tt11125880	6.8	6
tt1112687	8	10
tt1112744	6.5	9
tt1113831	5.8	94
tt1114274	7.5	84
tt1114721	8.5	14
tt1114750	5.9	31
tt11152522	5.2	146
tt11163006	7.5	6
tt1116774	5.5	41
tt1116846	4.7	15
tt1117960	6.6	140
tt1118595	5.4	49
tt1118598	5.6	13
tt1118605	4.6	8
tt11188104	6.8	7
tt1119171	6.3	415
tt1119213	6.9	11
tt11192882	7.3	11
tt11206404	5.8	9
tt11206516	5.7	8
tt11207532	7.4	15
tt11207608	5.6	14
tt11207656	6	9
tt11207726	6.3	15
tt11207748	7.5	23
tt11207778	8.2	19
tt11207814	7.5	13
tt11207828	8	11
tt11207850	6.2	11
tt1120903	8.4	18
tt11211678	6.8	7
tt11212066	8.3	13
tt1121963	4.5	9
tt11222158	8.1	8
tt11227418	5.7	10
tt1123403	7.3	6
tt1124050	8.3	11
tt11241796	6.6	11
tt1125254	7.1	7371
tt1125830	7.7	393
tt1125884	8.1	13
tt1125885	8.7	8
tt1125887	7.2	14
tt11262212	8.6	10
tt1126533	4.9	40
tt1127173	6	6
tt1127176	7.9	15
tt11272332	5.3	25
tt1127785	5.6	9
tt1127801	1.4	39
tt11280924	8.1	14
tt11290934	6.8	26
tt11290946	5.1	8
tt11293054	5.7	10
tt1129438	4.7	8
tt11296088	3.2	7
tt11296126	8.6	6
tt11296202	7.1	21
tt11296302	6.7	9
tt11296310	7.4	15
tt1129915	6.2	23
tt1130050	7.7	7
tt11300888	4.5	7
tt11305282	6.8	17
tt1130991	3.5	138
tt11313888	3.3	13
tt11314572	3.9	23
tt1131593	7	50
tt1132162	8.6	54
tt11321862	5.9	9
tt1132586	6.4	15
tt11337926	9.2	5
tt11343568	8.6	8
tt11343572	9	7
tt11343582	9	6
tt11343596	8.5	6
tt11344336	6.7	26
tt1134824	6.7	312
tt1134998	6.6	29
tt1135061	7	46
tt1135070	5.9	9
tt1135078	5	11
tt11352552	7	11
tt1135576	6	17
tt1136605	9	10
tt1136817	5.7	8
tt11368390	5.8	20
tt1136920	8	6
tt11369690	6.8	16
tt1137395	6.2	45
tt11377756	8.5	6
tt11377766	8.7	6
tt11377772	8.8	6
tt1138042	7.4	27
tt11384422	8.7	6
tt1139144	5.9	56
tt1139368	5.6	19
tt1139574	5.5	51
tt1139586	7	10
tt1139591	8.3	92
tt11396110	8.4	7
tt1139802	6.2	11
tt1140950	6.3	12
tt11410336	3.8	16
tt1141642	6.8	19
tt1141645	6.3	70
tt11416708	4.6	13
tt1141724	7.8	25
tt11422384	6.4	13
tt1142419	5.8	11
tt1142421	4.7	126
tt11427416	7.2	8
tt1142821	7.5	24
tt1142853	6.8	25
tt1143108	6	10
tt11432730	6.3	7
tt1144005	5.7	17
tt1144006	7	11
tt11459534	7.3	6
tt11460820	4.6	10
tt1146286	8.9	17
tt1146296	8.9	1090
tt1146434	8	135
tt11465646	6.5	16
tt1147508	7.1	672
tt1147510	6.4	218
tt1147512	6.7	235
tt1147514	6.5	209
tt1147519	6.9	450
tt1147520	6.8	351
tt1147521	7	424
tt1147522	6.9	405
tt1147523	7	496
tt1147524	7.2	506
tt1147630	6.9	31
tt1148286	4.6	10
tt1148294	6.1	13
tt11485188	8.5	14
tt1148693	6.2	5
tt1148765	8.4	14
tt1149252	7.6	64
tt1149368	7.2	6
tt1149386	8.2	19
tt1149601	4	17
tt1150022	6.2	12
tt1150957	6.7	10
tt1151370	6.3	47
tt1151393	4.7	87
tt1152693	5.8	22
tt1152716	6.6	11
tt1152790	6.7	28
tt11542440	6.6	24
tt11542594	6	33
tt1155486	5.8	28
tt11564348	5.5	7
tt11568292	6.2	7
tt11572028	6.9	7
tt11576150	5.1	13
tt1158316	5.9	24
tt1158326	6.7	7
tt11585962	7.8	5
tt1158725	7	7
tt1158772	8.8	8
tt1158810	6.9	15
tt1159202	5.7	236
tt1159527	5.7	18
tt1159914	7.2	560
tt1159938	7.9	7
tt11601722	8	11
tt11603262	5.3	8
tt11604668	6.9	9
tt11605190	7.8	7
tt1161409	5.6	12
tt1161434	8.1	44
tt11614628	3.5	16
tt1161650	7.9	97
tt1161776	6.7	32
tt11624084	6.5	11
tt1163810	7.3	31
tt1163811	7.8	58
tt1163814	4.9	10
tt11639338	7.7	21
tt11641384	6.5	10
tt1166168	6.4	368
tt11664218	8	10
tt1166972	7.9	10
tt1166976	6.6	7
tt11671996	5.8	28
tt11673352	6.6	8
tt11676636	7.7	16
tt11680996	8.3	11
tt1168634	8.6	17
tt1168635	6.2	9
tt1169938	8	14
tt1170005	6.5	42
tt11707560	4.6	21
tt1171518	7.2	23
tt1172045	7.8	5
tt11737304	6.9	13
tt1173743	5.7	15
tt11737712	7.9	11
tt11745364	7.1	12
tt1174967	7	100
tt1175032	8.3	78
tt1175033	8.6	61
tt1175035	7.9	43
tt1175036	7.2	26
tt1175037	7.3	25
tt1175097	6.9	20
tt1175104	7.5	46
tt1175267	7.6	10
tt1175632	6.4	33
tt1175645	6.4	70
tt1175667	7.9	48
tt11766316	5.5	10
tt1176648	8.2	20
tt1176902	8.1	14
tt1178163	7.9	21
tt1178644	6.1	130
tt1178645	5.4	158
tt1179882	6.1	20
tt1179932	6.2	7
tt1180340	7.6	68
tt11803738	7.4	5
tt11808894	5	55
tt1182606	5.1	44
tt11828104	7.8	17
tt1183372	4.6	6
tt11836408	9	8
tt11848194	6.9	8
tt1185017	6.7	11
tt1185375	7.7	13
tt1185377	7.9	13
tt1185421	8.8	6
tt11858022	5.4	11
tt1186019	8	14
tt11861270	8	9
tt1186355	6.4	12
tt11863856	7.3	7
tt11867398	8.8	84
tt11867430	8.5	53
tt11867522	8	132
tt11867724	6.4	5
tt1186814	8.1	15
tt1187005	5.3	10
tt1187007	6.1	13
tt11873544	6.5	7
tt11879514	5.1	19
tt11883878	5.1	15
tt1188416	8.1	10
tt1189096	8.3	11
tt1189435	7.1	10
tt11894620	6.2	12
tt11898492	6.4	10
tt1190079	7.3	31
tt1190559	5.7	11
tt1190623	6.5	28
tt1191105	6.4	5
tt11915660	5.4	11
tt11915672	5.4	10
tt1192059	7.3	51
tt1192088	7.5	952
tt1192089	7.5	543
tt1192385	6.9	620
tt1193097	5.5	18
tt1193511	7.2	5
tt11937904	7.4	24
tt1194096	8.8	16
tt11945464	5	13
tt1194590	7.1	41
tt1194659	7.6	15
tt11947200	5.6	7
tt1196184	8.8	11
tt1196629	7.7	43
tt11968448	7	8
tt11978508	5.1	16
tt1198118	5.8	6
tt1198119	6	10
tt11987418	6	12
tt12019640	6.6	10
tt1202010	3.4	11
tt1202034	7.3	15
tt12021548	7.4	9
tt12022422	5.3	8
tt12023852	6.8	63
tt1204219	8.3	14
tt1204394	5.6	39
tt12045822	7.8	14
tt1205596	8.1	38
tt12060364	8.2	10
tt1206338	8.2	9
tt1207644	5	8
tt1207668	6.7	10
tt12076694	6.9	9
tt1207678	5.3	15
tt1207755	7.1	23
tt1207937	8.1	73
tt12088822	8.3	89
tt1209304	7.8	8
tt1209320	7.3	47
tt1210095	7.2	58
tt1210116	7.4	26
tt1210327	5.6	11
tt1210336	7.6	54
tt1210822	7	7
tt1211636	8.5	14
tt1211798	5.7	55
tt1212063	6.5	273
tt1212067	8.7	256
tt1212075	8.6	185
tt12121178	6.2	45
tt1212129	4.5	336
tt1212133	5.6	787
tt1212142	8.8	226
tt1212153	7.9	293
tt1213071	5.2	9
tt1213130	5.6	7
tt1213684	6.3	13
tt12137036	5.6	5
tt1213819	7.7	170
tt12140814	7	11
tt12142632	3.4	8
tt1214976	6.2	8
tt12153222	6.5	8
tt12154606	6.8	8
tt12167724	4.3	8
tt1217017	7.6	23
tt1217581	7.6	12
tt12183396	7.8	6
tt12188220	6.2	6
tt1219283	7	6
tt12192950	6.9	9
tt1219309	6.6	14
tt1219366	7.9	27
tt1219781	5	9
tt12198300	4.8	6
tt12198324	4.8	5
tt12213088	8.2	31
tt12228478	5.6	9
tt12228486	5.6	9
tt12228508	5.2	22
tt1223208	8.6	65
tt12235068	7.7	8
tt1224152	5	8
tt12243150	5.9	54
tt12246474	6.2	44
tt12246550	5.2	9
tt12251154	7.3	8
tt12252220	6.8	10
tt1226221	8.3	449
tt1226325	6.7	9
tt12275192	6.5	9
tt12281060	6	5
tt1228966	5.5	300
tt1228984	8.8	301
tt1228988	9.3	182
tt1229004	5.2	323
tt12297414	6.6	11
tt1230170	7.4	9
tt1230373	7.4	18
tt12308776	7.8	9
tt12326182	7.7	10
tt1232650	6.4	30
tt1232777	7.9	10
tt1233213	5	32
tt1234646	7.6	32
tt1234647	6.7	20
tt1234707	7.3	12
tt1234944	8	7
tt1235406	6	7
tt1235545	5.5	29
tt1235875	6.1	11
tt12360118	8.5	8
tt12367642	6.8	10
tt12368334	5.6	10
tt1236952	6.3	12
tt1237800	7	34
tt1237803	8.9	37
tt1238760	5.6	7
tt12392882	6.8	10
tt12392938	8.4	20
tt12392966	5.8	9
tt12393220	6.2	27
tt1239363	5.2	11
tt1239404	8.8	7
tt1239424	6.2	9
tt12404608	7.8	5
tt1240521	8.1	9
tt12410406	5.6	7
tt12412854	8.2	6
tt12413138	7.6	12
tt12414220	8.6	7
tt12415536	6.8	6
tt1242467	7	11
tt12425372	8	9
tt1242645	7.8	5
tt12427390	4.2	6
tt12428476	7	11
tt1243986	9	64
tt1244090	9	58
tt1244536	8.8	153
tt1244614	8.8	116
tt12453126	6.7	41
tt1245450	7.7	23
tt1245743	3	11
tt1245751	7.3	11
tt12458854	7.3	11
tt12471008	7.1	10
tt1247370	7.8	29
tt1247373	6.5	19
tt1247393	7.4	37
tt1247687	8	34
tt1247694	4.9	20
tt1247763	6.1	10
tt1248235	5.4	40
tt12484558	7.8	17
tt1248953	5.1	99
tt1249304	7.4	14
tt1249417	7.6	18
tt12494574	6.3	37
tt12495952	4.6	33
tt12505950	8.4	12
tt1250964	7.8	9
tt12518818	6.7	13
tt1252309	6.5	13
tt1252342	7.4	44
tt1252527	7.8	18
tt1252638	7.6	23
tt1253594	6.1	89
tt1254955	7.2	14
tt12552710	6.9	17
tt1255982	6	7
tt12561300	4.9	24
tt12565048	6.3	6
tt1256510	8.7	8
tt1256589	8	10
tt1258125	6.5	21
tt1258132	5.6	11
tt1258160	2.3	18
tt1258166	7.2	43
tt1258231	6.4	42
tt1259773	6.7	872
tt1259780	8.1	20
tt12599444	7	15
tt12604732	7.5	10
tt1260509	5.2	7
tt1260583	6.7	49
tt1260714	6.6	36
tt1261063	6.8	10
tt1261066	6.8	6
tt12616570	7.5	46
tt12621180	6.2	8
tt1262125	6.7	26
tt1262127	8.2	9
tt1262418	7.2	17
tt1262855	7.5	31
tt1262862	4.9	9
tt1262901	7.9	7
tt1262976	7.2	9
tt1263045	7.2	6
tt1263790	7.4	1330
tt12639432	4	12
tt12648614	8	22
tt1265654	4.8	14
tt1266068	8	166
tt1266112	8.7	722
tt1266134	7.3	11
tt1266136	5	9
tt12675648	7.4	30
tt12675994	8.7	11
tt1268906	6.4	111
tt12700838	6.4	6
tt1270255	8	43
tt1270627	7.7	19
tt1273669	10	7
tt12746330	7.2	9
tt1274734	6.4	13
tt12751970	4.8	7
tt12753190	4.2	18
tt1278059	8.4	7
tt12787822	6	5
tt1279078	7.3	19
tt1279180	7.6	748
tt1279237	8.9	102
tt1279511	3.8	9
tt1279923	8.6	16
tt1279971	6.6	14
tt1280486	7.7	23
tt1280555	3.4	9
tt1280685	7.2	43
tt1281118	6.8	9
tt1281376	6.5	13
tt1281382	6.8	19
tt12816922	6.1	8
tt1281827	7.3	6
tt1282032	7.4	21
tt1282051	7.4	6
tt1282055	5.9	14
tt1282091	8	23
tt1282495	8.2	41
tt12831258	8	23
tt1283286	5	14
tt1283515	7.1	18
tt1284503	7.4	39
tt1284519	7.5	16
tt1284984	8.8	5
tt1286164	6.7	345
tt1286174	5.3	10
tt1287345	5.8	17
tt1287347	7.6	6
tt1288599	7.8	12
tt1289450	6.9	13
tt1289608	7.6	99
tt1290732	6.3	207
tt1291142	3.7	92
tt12921354	4.2	16
tt1292598	7.2	526
tt1292599	6.5	229
tt1294177	5.3	16
tt1294665	5	36
tt12952242	4.9	10
tt12952664	4.8	16
tt12952672	5.8	11
tt12952680	5	8
tt1296563	5.5	27
tt1296879	6.6	36
tt1296882	7	6
tt12969354	9	6
tt1297373	6.5	200
tt1297422	4.8	68
tt1297447	4.9	16
tt1297859	7	140
tt1298563	8.3	10
tt1298567	7	11
tt1298838	6.4	11
tt12988602	3.3	50
tt1300160	7.7	9
tt1301125	3.6	13
tt1302568	7.2	14
tt1303699	6.3	16
tt1303777	6	11
tt1303840	3.8	17
tt1303920	8.4	14
tt1303923	5.9	13
tt1305799	9.2	55
tt1306968	7.1	15
tt1306984	6.5	182
tt1307000	7	16
tt1307452	6.2	29
tt13074874	6	9
tt13085518	7.2	6
tt1308632	8.9	49
tt1309586	8.2	18
tt1309651	5.6	16
tt1311030	8.1	10
tt1311035	6.9	132
tt1311124	6.7	8
tt1313081	6.6	9
tt1314859	6.6	7
tt1315064	4.3	34
tt1315874	6.5	17
tt1316408	8.6	22
tt1316409	7.1	48
tt1316417	7.7	23
tt1316434	7.2	22
tt1316491	6.1	11
tt1317483	7.4	11
tt1318830	6.5	6
tt1318851	6.7	15
tt1318928	7.8	13
tt1319097	7	26
tt1319136	8	32
tt1319152	7.2	5
tt1319164	7.6	36
tt13195414	7	10
tt1319563	4.1	26
tt1320305	7.1	9
tt13206522	6.1	25
tt1321474	4.6	22
tt1321808	7.5	89
tt1323002	6	14
tt13233882	5	5
tt1323539	8	32
tt1323948	7.9	38
tt1324847	7.9	10
tt1325813	7.6	6
tt1326149	5.2	16
tt13275534	6.6	6
tt13282908	6.7	6
tt13282938	7.3	20
tt13282982	8	6
tt1329228	6.4	7
tt1329513	9	6
tt1330044	8	21
tt1331046	7.4	108
tt1331336	8.2	6
tt13322980	7.2	11
tt1332555	7.5	17
tt1332605	6.1	17
tt1332665	7.1	70
tt13327614	5.7	6
tt1333633	7.4	115
tt13339738	7.2	5
tt1334277	8.6	6
tt1336101	7	75
tt1336607	8	108
tt1336994	8.2	18
tt1339349	8.4	9
tt1339414	8.4	57
tt13394248	6.4	7
tt1339551	6.9	74
tt1339662	6.6	28
tt1339663	6.8	44
tt1339664	6.4	54
tt1340556	10	13
tt1340816	6.6	81
tt1340817	6.9	71
tt1340818	6.7	55
tt1340833	6.4	40
tt1341123	7.3	13
tt1341235	3	8
tt1341308	6.6	9
tt1342420	8.8	10
tt1344172	5.2	5
tt1344316	7	9
tt1344579	6.6	7
tt1344689	7.3	11
tt1345484	3.8	9
tt1345516	7.1	10
tt1346506	6.8	36
tt1346965	7.2	89
tt1346966	8.1	18
tt1347012	7.6	13
tt1350501	7.9	33
tt1351304	5.7	9
tt13517224	7	5
tt1351763	8.6	9
tt1352451	5.2	7
tt1353025	7	5
tt13533722	8.2	6
tt1353925	5.6	10
tt1354027	6.7	18
tt1354041	7.6	29
tt1354057	7.4	9
tt1354058	8.2	26
tt1354067	7.8	19
tt13547688	5.8	8
tt13550394	5.1	7
tt13550752	6.7	8
tt1355540	8.2	9
tt1355545	9.4	5
tt1355595	7.3	50
tt13557350	6	5
tt1356393	8.3	580
tt1356536	7.4	19
tt13569202	7.2	17
tt13572142	8.6	56
tt13599708	5.8	5
tt1361643	4.7	6
tt1361811	8	10
tt1362552	8.4	35
tt13630416	6.4	18
tt13630442	6.8	12
tt13630448	6.9	9
tt1363092	5.2	8
tt1363478	7	8
tt1364391	9	10
tt1364484	5.1	61
tt13645944	7.8	257
tt1365022	7.1	196
tt13659788	7.8	12
tt1366345	8.4	11
tt13682990	9.1	30
